Ticker,Name,Price,Volume,Signal,Model,Success Rate,Mean Ret,Median Ret,T-Score,Trades,Ave. Days,Link to Details
APA,"Apache Corporation",$28.45,17759445,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.0%,3.42%,3.06%,12.87,38.00,7.8,https://arizet.com/quantumstocks/#v/pl/tk/APA/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_APA_1:3_ATR[20]_m24/tp/Ticker/
EIGI,"Endurance International Group Holdings, Inc.",$4.57,2942255,Sell,TRIMA[50]_price_crossover,100.0%,4.16%,4.04%,14.22,22.00,11.1,https://arizet.com/quantumstocks/#v/pl/tk/EIGI/sn/TRIMA[50]_price_crossover/sg/Sell/bk/TRIMA[50]_price_crossover_Sell_EIGI_1:3_ATR[20]_m24/tp/Ticker/
BGG,"Briggs & Stratton Corporation",$6.58,911059,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.0%,4.65%,4.63%,30.64,16.00,8.9,https://arizet.com/quantumstocks/#v/pl/tk/BGG/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_BGG_2:3_ATR[20]_m24/tp/Ticker/
EPM,"Evolution Petroleum Corporation, Inc.",$6.56,293391,Sell,BBANDS[50_1_1]_counter_trend,100.0%,3.94%,4.03%,29.44,25.00,8.4,https://arizet.com/quantumstocks/#v/pl/tk/EPM/sn/BBANDS[50_1_1]_counter_trend/sg/Sell/bk/BBANDS[50_1_1]_counter_trend_Buy_EPM_1:3_ATR[20]_m24/tp/Ticker/
BK,"The Bank of New York Mellon Corporation",$46.75,2809797,Sell,SR[20]_counter_trend,100.0%,2.23%,2.06%,9.15,16.00,11.9,https://arizet.com/quantumstocks/#v/pl/tk/BK/sn/SR[20]_counter_trend/sg/Sell/bk/SR[20]_counter_trend_Sell_BK_1:3_ATR[20]_m24/tp/Ticker/
ESRT,"Empire State Realty Trust, Inc.",$14.11,1879573,Sell,CCI[30]_crosses_back_100_(-100)_levels,100.0%,1.52%,1.46%,16.27,16.00,10.5,https://arizet.com/quantumstocks/#v/pl/tk/ESRT/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_back_100_(-100)_levels_Sell_ESRT_1:3_ATR[20]_m24/tp/Ticker/
ESRT,"Empire State Realty Trust, Inc.",$14.11,1879573,Sell,MFI[7]_crosses_back_80_20_levels,100.0%,1.68%,1.72%,22.68,18.00,8.5,https://arizet.com/quantumstocks/#v/pl/tk/ESRT/sn/MFI[7]_crosses_back_80_20_levels/sg/Sell/bk/MFI[7]_crosses_back_80_20_levels_Sell_ESRT_1:3_ATR[20]_m24/tp/Ticker/
BLMN,"Bloomin' Brands, Inc.",$20.74,1172534,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.0%,2.95%,3.04%,47.76,15.00,6.7,https://arizet.com/quantumstocks/#v/pl/tk/BLMN/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_BLMN_1:3_ATR[20]_m24/tp/Ticker/
BMI,"Badger Meter, Inc.",$52.76,215334,Sell,CMO[21]_crosses_0_level,100.0%,2.34%,2.30%,31.79,16.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/BMI/sn/CMO[21]_crosses_0_level/sg/Sell/bk/CMO[21]_crosses_0_level_Buy_BMI_1:3_ATR[20]_m24/tp/Ticker/
EW,"Edwards Lifesciences Corporation",$215.09,728218,Sell,WMA[50]_price_crossover,100.0%,2.41%,2.24%,16.06,17.00,5.6,https://arizet.com/quantumstocks/#v/pl/tk/EW/sn/WMA[50]_price_crossover/sg/Sell/bk/WMA[50]_price_crossover_Buy_EW_1:3_ATR[20]_m24/tp/Ticker/
EXPE,"Expedia Group, Inc.",$131.28,1264207,Sell,CCI[30]_crosses_back_100_(-100)_levels,100.0%,4.85%,4.89%,12.05,15.00,17.2,https://arizet.com/quantumstocks/#v/pl/tk/EXPE/sn/CCI[30]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[30]_crosses_back_100_(-100)_levels_Buy_EXPE_2:3_ATR[20]_m24/tp/Ticker/
BMI,"Badger Meter, Inc.",$52.76,215334,Sell,MFI[7]_crosses_back_80_20_levels,100.0%,3.05%,2.40%,4.58,16.00,6.7,https://arizet.com/quantumstocks/#v/pl/tk/BMI/sn/MFI[7]_crosses_back_80_20_levels/sg/Sell/bk/MFI[7]_crosses_back_80_20_levels_Buy_BMI_1:3_ATR[20]_m24/tp/Ticker/
FCSC,"Fibrocell Science Inc",$2.93,715497,Sell,SR[10]_counter_trend,100.0%,7.96%,7.64%,14.70,15.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/FCSC/sn/SR[10]_counter_trend/sg/Sell/bk/SR[10]_counter_trend_Sell_FCSC_1:3_ATR[20]_m24/tp/Ticker/
BOOT,"Boot Barn Holdings, Inc.",$36.74,781017,Sell,RSI[7]_crosses_70_30_levels,100.0%,4.90%,4.90%,19.14,15.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/BOOT/sn/RSI[7]_crosses_70_30_levels/sg/Sell/bk/RSI[7]_crosses_70_30_levels_Buy_BOOT_1:3_ATR[20]_m24/tp/Ticker/
FMX,"Fomento Economico Mexicano S.A.B. de C.V.",$92.93,255617,Sell,CDLHARAMI_reversal,100.0%,2.33%,2.30%,34.23,15.00,8.0,https://arizet.com/quantumstocks/#v/pl/tk/FMX/sn/CDLHARAMI_reversal/sg/Sell/bk/CDLHARAMI_reversal_Sell_FMX_1:3_ATR[20]_m24/tp/Ticker/
FNLC,"First Bancorp, Inc (ME)",$27.52,11593,Sell,SR[20]_counter_trend,100.0%,2.59%,2.23%,16.82,17.00,6.5,https://arizet.com/quantumstocks/#v/pl/tk/FNLC/sn/SR[20]_counter_trend/sg/Sell/bk/SR[20]_counter_trend_Buy_FNLC_1:3_ATR[20]_m24/tp/Ticker/
FVE,"Five Star Quality Care, Inc.",$0.52,55566,Sell,SMA[50]_price_crossover,100.0%,6.33%,5.91%,13.54,16.00,12.9,https://arizet.com/quantumstocks/#v/pl/tk/FVE/sn/SMA[50]_price_crossover/sg/Sell/bk/SMA[50]_price_crossover_Sell_FVE_1:3_ATR[20]_m24/tp/Ticker/
F,"Ford Motor Company",$9.30,49448202,Sell,EMA[50]_price_crossover,100.0%,2.44%,2.38%,17.43,17.00,9.4,https://arizet.com/quantumstocks/#v/pl/tk/F/sn/EMA[50]_price_crossover/sg/Sell/bk/EMA[50]_price_crossover_Buy_F_1:3_ATR[20]_m24/tp/Ticker/
GEL,"Genesis Energy, L.P.",$22.98,1102682,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.0%,2.42%,2.49%,31.33,20.00,4.8,https://arizet.com/quantumstocks/#v/pl/tk/GEL/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_GEL_1:3_ATR[20]_m24/tp/Ticker/
GGG,"Graco Inc.",$46.01,289248,Sell,CMO[21]_crosses_0_level,100.0%,2.13%,2.28%,30.62,27.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/GGG/sn/CMO[21]_crosses_0_level/sg/Sell/bk/CMO[21]_crosses_0_level_Buy_GGG_1:3_ATR[20]_m24/tp/Ticker/
BOOT,"Boot Barn Holdings, Inc.",$36.74,781017,Sell,STOCHF[14_3]_K_crosses_D_line,100.0%,5.35%,4.99%,17.46,25.00,9.4,https://arizet.com/quantumstocks/#v/pl/tk/BOOT/sn/STOCHF[14_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[14_3]_K_crosses_D_line_Buy_BOOT_1:3_ATR[20]_m24/tp/Ticker/
GM,"General Motors Company",$37.21,15471032,Sell,SMA[20]_price_crossover,100.0%,3.26%,2.50%,5.46,15.00,7.1,https://arizet.com/quantumstocks/#v/pl/tk/GM/sn/SMA[20]_price_crossover/sg/Sell/bk/SMA[20]_price_crossover_Sell_GM_exit_after_5_days_m24/tp/Ticker/
GOGL,"Golden Ocean Group Limited",$6.48,260484,Sell,CCI[20]_crosses_back_100_(-100)_levels,100.0%,3.10%,3.01%,25.82,19.00,5.6,https://arizet.com/quantumstocks/#v/pl/tk/GOGL/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[20]_crosses_back_100_(-100)_levels_Sell_GOGL_1:3_ATR[20]_m24/tp/Ticker/
BRKR,"Bruker Corporation",$42.86,443946,Sell,CMO[9]_crosses_0_level,97.1%,2.33%,2.49%,8.35,34.00,8.1,https://arizet.com/quantumstocks/#v/pl/tk/BRKR/sn/CMO[9]_crosses_0_level/sg/Sell/bk/CMO[9]_crosses_0_level_Buy_BRKR_1:3_ATR[20]_m24/tp/Ticker/
GTLS,"Chart Industries, Inc.",$68.44,544789,Sell,RSI[7]_crosses_back_70_30_levels,100.0%,3.59%,3.45%,24.71,18.00,7.6,https://arizet.com/quantumstocks/#v/pl/tk/GTLS/sn/RSI[7]_crosses_back_70_30_levels/sg/Sell/bk/RSI[7]_crosses_back_70_30_levels_Buy_GTLS_1:3_ATR[20]_m24/tp/Ticker/
HA,"Hawaiian Holdings, Inc.",$28.06,703338,Sell,RSI[9]_crosses_back_70_30_levels,100.0%,4.33%,4.20%,17.82,15.00,8.8,https://arizet.com/quantumstocks/#v/pl/tk/HA/sn/RSI[9]_crosses_back_70_30_levels/sg/Sell/bk/RSI[9]_crosses_back_70_30_levels_Buy_HA_1:3_ATR[20]_m24/tp/Ticker/
BRKR,"Bruker Corporation",$42.86,443946,Sell,WMA[20]_price_crossover,97.4%,2.32%,2.40%,10.67,38.00,9.4,https://arizet.com/quantumstocks/#v/pl/tk/BRKR/sn/WMA[20]_price_crossover/sg/Sell/bk/WMA[20]_price_crossover_Buy_BRKR_1:3_ATR[20]_m24/tp/Ticker/
BRKR,"Bruker Corporation",$42.86,443946,Sell,WMA[50]_price_crossover,100.0%,2.64%,2.54%,26.40,16.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/BRKR/sn/WMA[50]_price_crossover/sg/Sell/bk/WMA[50]_price_crossover_Buy_BRKR_1:3_ATR[20]_m24/tp/Ticker/
BRKS,"Brooks Automation, Inc.",$37.75,461717,Sell,STOCH[14_2_5]_K_crosses_D_line,100.0%,4.80%,4.80%,22.58,20.00,8.3,https://arizet.com/quantumstocks/#v/pl/tk/BRKS/sn/STOCH[14_2_5]_K_crosses_D_line/sg/Sell/bk/STOCH[14_2_5]_K_crosses_D_line_Buy_BRKS_1:3_ATR[20]_m24/tp/Ticker/
AAN,"Aaron's,  Inc.",$60.91,530199,Sell,TRIMA[10]_price_crossover,100.0%,2.62%,2.74%,35.40,15.00,5.9,https://arizet.com/quantumstocks/#v/pl/tk/AAN/sn/TRIMA[10]_price_crossover/sg/Sell/bk/TRIMA[10]_price_crossover_Buy_AAN_1:3_ATR[20]_m24/tp/Ticker/
HPQ,"HP Inc.",$18.87,7798254,Sell,STOCHRSI[14_5_3]_D_crosses_50_level,97.3%,2.27%,2.14%,11.77,37.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/HPQ/sn/STOCHRSI[14_5_3]_D_crosses_50_level/sg/Sell/bk/STOCHRSI[14_5_3]_D_crosses_50_level_Buy_HPQ_1:3_ATR[20]_m24/tp/Ticker/
HPQ,"HP Inc.",$18.87,7798254,Sell,STOCHRSI[21_5_3]_D_crosses_50_level,97.2%,2.12%,2.11%,16.93,36.00,7.9,https://arizet.com/quantumstocks/#v/pl/tk/HPQ/sn/STOCHRSI[21_5_3]_D_crosses_50_level/sg/Sell/bk/STOCHRSI[21_5_3]_D_crosses_50_level_Buy_HPQ_1:3_ATR[20]_m24/tp/Ticker/
HTZ,"Hertz Global Holdings, Inc",$14.82,1934981,Sell,SR[20]_counter_trend,100.0%,14.28%,14.28%,5.91,15.00,43.4,https://arizet.com/quantumstocks/#v/pl/tk/HTZ/sn/SR[20]_counter_trend/sg/Sell/bk/SR[20]_counter_trend_Buy_Sell_HTZ_opsig_m24/tp/Ticker/
HUSA,"Houston American Energy Corporation",$0.22,3059655,Sell,MFI[7]_crosses_80_20_levels,100.0%,12.76%,11.23%,6.14,21.00,29.3,https://arizet.com/quantumstocks/#v/pl/tk/HUSA/sn/MFI[7]_crosses_80_20_levels/sg/Sell/bk/MFI[7]_crosses_80_20_levels_Sell_HUSA_exit_after_20_days_m24/tp/Ticker/
HUSA,"Houston American Energy Corporation",$0.22,3059655,Sell,MFI[9]_crosses_80_20_levels,100.0%,15.57%,15.98%,6.31,15.00,29.1,https://arizet.com/quantumstocks/#v/pl/tk/HUSA/sn/MFI[9]_crosses_80_20_levels/sg/Sell/bk/MFI[9]_crosses_80_20_levels_Sell_HUSA_exit_after_20_days_m24/tp/Ticker/
IDA,"IDACORP, Inc.",$108.12,323565,Sell,CDLENGULFING_long_reversal,100.0%,1.76%,1.57%,15.08,18.00,8.2,https://arizet.com/quantumstocks/#v/pl/tk/IDA/sn/CDLENGULFING_long_reversal/sg/Sell/bk/CDLENGULFING_long_reversal_Buy_IDA_1:3_ATR[20]_m24/tp/Ticker/
APD,"Air Products and Chemicals, Inc.",$215.24,881113,Sell,EMA[100]_price_crossover,100.0%,2.03%,2.04%,27.83,20.00,6.9,https://arizet.com/quantumstocks/#v/pl/tk/APD/sn/EMA[100]_price_crossover/sg/Sell/bk/EMA[100]_price_crossover_Buy_APD_1:3_ATR[20]_m24/tp/Ticker/
INTC,"Intel Corporation",$52.20,13000781,Sell,MFI[14]_crosses_back_70_30_levels,100.0%,2.46%,2.35%,18.06,15.00,7.7,https://arizet.com/quantumstocks/#v/pl/tk/INTC/sn/MFI[14]_crosses_back_70_30_levels/sg/Sell/bk/MFI[14]_crosses_back_70_30_levels_Buy_INTC_1:3_ATR[20]_m24/tp/Ticker/
IRDM,"Iridium Communications Inc",$25.22,1291964,Sell,MFI[9]_crosses_back_70_30_levels,100.0%,4.63%,4.17%,9.25,16.00,11.4,https://arizet.com/quantumstocks/#v/pl/tk/IRDM/sn/MFI[9]_crosses_back_70_30_levels/sg/Sell/bk/MFI[9]_crosses_back_70_30_levels_Buy_IRDM_1:3_ATR[20]_m24/tp/Ticker/
IVC,"Invacare Corporation",$7.12,506099,Sell,STOCHF[21_3]_K_crosses_D_line,100.0%,4.69%,3.50%,11.62,26.00,11.7,https://arizet.com/quantumstocks/#v/pl/tk/IVC/sn/STOCHF[21_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[21_3]_K_crosses_D_line_Sell_IVC_1:3_ATR[20]_m24/tp/Ticker/
JCP,"J. C. Penney Company, Inc.",$0.94,12317027,Sell,CCI[20]_crosses_back_100_(-100)_levels,100.0%,7.12%,6.44%,8.96,15.00,10.2,https://arizet.com/quantumstocks/#v/pl/tk/JCP/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[20]_crosses_back_100_(-100)_levels_Sell_JCP_1:3_ATR[20]_m24/tp/Ticker/
JCS,"Communications Systems, Inc.",$5.11,49512,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.0%,7.31%,6.94%,23.57,15.00,12.7,https://arizet.com/quantumstocks/#v/pl/tk/JCS/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_JCS_1:3_ATR[20]_m24/tp/Ticker/
CASY,"Casey's General Stores, Inc.",$163.81,406916,Sell,CMO[14]_crosses_0_level,100.0%,2.38%,2.14%,10.47,23.00,6.5,https://arizet.com/quantumstocks/#v/pl/tk/CASY/sn/CMO[14]_crosses_0_level/sg/Sell/bk/CMO[14]_crosses_0_level_Buy_CASY_1:3_ATR[20]_m24/tp/Ticker/
CASY,"Casey's General Stores, Inc.",$163.81,406916,Sell,CMO[21]_crosses_0_level,100.0%,2.54%,2.30%,8.05,16.00,6.4,https://arizet.com/quantumstocks/#v/pl/tk/CASY/sn/CMO[21]_crosses_0_level/sg/Sell/bk/CMO[21]_crosses_0_level_Buy_CASY_1:3_ATR[20]_m24/tp/Ticker/
KE,"Kimball Electronics, Inc.",$15.92,76033,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.0%,6.21%,6.74%,13.60,17.00,12.3,https://arizet.com/quantumstocks/#v/pl/tk/KE/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Buy_KE_2:3_ATR[20]_m24/tp/Ticker/
CASY,"Casey's General Stores, Inc.",$163.81,406916,Sell,WMA[50]_price_crossover,100.0%,2.54%,2.31%,8.55,17.00,7.4,https://arizet.com/quantumstocks/#v/pl/tk/CASY/sn/WMA[50]_price_crossover/sg/Sell/bk/WMA[50]_price_crossover_Buy_CASY_1:3_ATR[20]_m24/tp/Ticker/
CBU,"Community Bank System, Inc.",$64.99,209359,Sell,MFI[7]_crosses_back_80_20_levels,100.0%,2.23%,2.28%,20.28,15.00,7.2,https://arizet.com/quantumstocks/#v/pl/tk/CBU/sn/MFI[7]_crosses_back_80_20_levels/sg/Sell/bk/MFI[7]_crosses_back_80_20_levels_Buy_CBU_1:3_ATR[20]_m24/tp/Ticker/
KOS,"Kosmos Energy Ltd.",$6.88,9632257,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.0%,3.83%,3.58%,13.91,22.00,12.4,https://arizet.com/quantumstocks/#v/pl/tk/KOS/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_KOS_1:3_ATR[20]_m24/tp/Ticker/
KOS,"Kosmos Energy Ltd.",$6.88,9632257,Sell,ZIGZAGHL[5_15_0_7]_mean_reversion,100.0%,3.83%,3.58%,13.91,22.00,12.4,https://arizet.com/quantumstocks/#v/pl/tk/KOS/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Sell/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Sell_KOS_1:3_ATR[20]_m24/tp/Ticker/
KRG,"Kite Realty Group Trust",$15.86,348406,Sell,CCI[40]_crosses_back_100_(-100)_levels,100.0%,4.36%,4.26%,16.74,18.00,13.9,https://arizet.com/quantumstocks/#v/pl/tk/KRG/sn/CCI[40]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[40]_crosses_back_100_(-100)_levels_Sell_KRG_2:3_ATR[20]_m24/tp/Ticker/
KSU,"Kansas City Southern",$132.75,782583,Sell,ZIGZAGHL[3_3_0_10]_mean_reversion,100.0%,2.07%,1.90%,17.59,19.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/KSU/sn/ZIGZAGHL[3_3_0_10]_mean_reversion/sg/Sell/bk/ZIGZAGHL[3_3_0_10]_mean_reversion_Sell_KSU_1:3_ATR[20]_m24/tp/Ticker/
KSU,"Kansas City Southern",$132.75,782583,Sell,ZIGZAGHL[5_15_0_7]_mean_reversion,100.0%,2.07%,1.90%,17.59,19.00,7.3,https://arizet.com/quantumstocks/#v/pl/tk/KSU/sn/ZIGZAGHL[5_15_0_7]_mean_reversion/sg/Sell/bk/ZIGZAGHL[5_15_0_7]_mean_reversion_Sell_KSU_1:3_ATR[20]_m24/tp/Ticker/
LADR,"Ladder Capital Corp",$17.07,551888,Sell,CCI[20]_crosses_back_100_(-100)_levels,100.0%,2.41%,2.48%,8.33,15.00,17.8,https://arizet.com/quantumstocks/#v/pl/tk/LADR/sn/CCI[20]_crosses_back_100_(-100)_levels/sg/Sell/bk/CCI[20]_crosses_back_100_(-100)_levels_Buy_LADR_2:3_ATR[20]_m24/tp/Ticker/
LAWS,"Lawson Products, Inc.",$41.52,17503,Sell,RSI[7]_crosses_70_30_levels,100.0%,3.51%,3.65%,23.20,17.00,3.8,https://arizet.com/quantumstocks/#v/pl/tk/LAWS/sn/RSI[7]_crosses_70_30_levels/sg/Sell/bk/RSI[7]_crosses_70_30_levels_Buy_LAWS_1:3_ATR[20]_m24/tp/Ticker/
CECO,"Career Education Corporation",$19.05,299450,Sell,BBANDS[50_1_1]_breakout,100.0%,2.78%,2.65%,26.46,15.00,8.5,https://arizet.com/quantumstocks/#v/pl/tk/CECO/sn/BBANDS[50_1_1]_breakout/sg/Sell/bk/BBANDS[50_1_1]_breakout_Buy_CECO_1:3_ATR[20]_m24/tp/Ticker/
AP,"Ampco-Pittsburgh Corporation",$3.86,46707,Sell,RSI[5]_crosses_back_70_30_levels,100.0%,13.76%,12.88%,6.44,18.00,28.6,https://arizet.com/quantumstocks/#v/pl/tk/AP/sn/RSI[5]_crosses_back_70_30_levels/sg/Sell/bk/RSI[5]_crosses_back_70_30_levels_Sell_AP_exit_after_20_days_m24/tp/Ticker/
MAS,"Masco Corporation",$42.72,2796265,Sell,RSI[7]_crosses_back_70_30_levels,100.0%,2.55%,2.36%,16.96,15.00,6.8,https://arizet.com/quantumstocks/#v/pl/tk/MAS/sn/RSI[7]_crosses_back_70_30_levels/sg/Sell/bk/RSI[7]_crosses_back_70_30_levels_Buy_MAS_1:3_ATR[20]_m24/tp/Ticker/
MCRI,"Monarch Casino & Resort, Inc.",$45.99,20556,Sell,STOCHF[21_3]_K_crosses_D_line,100.0%,2.95%,2.75%,18.09,16.00,6.7,https://arizet.com/quantumstocks/#v/pl/tk/MCRI/sn/STOCHF[21_3]_K_crosses_D_line/sg/Sell/bk/STOCHF[21_3]_K_crosses_D_line_Buy_MCRI_1:3_ATR[20]_m24/tp/Ticker/
MMLP,"Martin Midstream Partners L.P.",$4.82,343108,Sell,ZIGZAGHL[10_10_0_5]_mean_reversion,100.0%,5.44%,5.97%,13.19,17.00,11.4,https://arizet.com/quantumstocks/#v/pl/tk/MMLP/sn/ZIGZAGHL[10_10_0_5]_mean_reversion/sg/Sell/bk/ZIGZAGHL[10_10_0_5]_mean_reversion_Sell_MMLP_2:3_ATR[20]_m24/tp/Ticker/
